M4id,Frequency,Horizon,SP,StartingDate
M33829,12,18,Monthly,31-01-01 12:00
M33830,12,18,Monthly,31-01-01 12:00
M33831,12,18,Monthly,31-01-01 12:00
M33832,12,18,Monthly,31-01-01 12:00
M33833,12,18,Monthly,31-01-01 12:00
M33834,12,18,Monthly,31-01-01 12:00
M33835,12,18,Monthly,31-01-01 12:00
M33836,12,18,Monthly,31-01-08 12:00
M33837,12,18,Monthly,31-01-08 12:00
M33838,12,18,Monthly,31-01-03 12:00
M33839,12,18,Monthly,31-01-01 12:00
M33840,12,18,Monthly,31-01-08 12:00
M33841,12,18,Monthly,31-01-08 12:00
M33842,12,18,Monthly,31-01-08 12:00
M33843,12,18,Monthly,31-01-08 12:00
M33844,12,18,Monthly,31-01-08 12:00
M33845,12,18,Monthly,31-01-08 12:00
M33846,12,18,Monthly,31-01-08 12:00
M33847,12,18,Monthly,31-01-08 12:00
M33848,12,18,Monthly,31-01-08 12:00
M33849,12,18,Monthly,31-01-08 12:00
M33850,12,18,Monthly,31-01-08 12:00
M33851,12,18,Monthly,31-01-08 12:00
M33852,12,18,Monthly,31-01-08 12:00
M33853,12,18,Monthly,31-01-08 12:00
M33854,12,18,Monthly,31-01-08 12:00
M33855,12,18,Monthly,31-01-08 12:00
M33856,12,18,Monthly,31-01-08 12:00
M33857,12,18,Monthly,31-01-08 12:00
M33858,12,18,Monthly,31-01-08 12:00
M33859,12,18,Monthly,31-01-08 12:00
M33860,12,18,Monthly,31-01-08 12:00
M33861,12,18,Monthly,31-01-08 12:00
M33862,12,18,Monthly,31-01-08 12:00
M33863,12,18,Monthly,31-01-08 12:00
M33864,12,18,Monthly,31-01-08 12:00
M33865,12,18,Monthly,31-03-08 12:00
M33866,12,18,Monthly,31-01-08 12:00
M33867,12,18,Monthly,31-01-08 12:00
M33868,12,18,Monthly,31-01-08 12:00
M33869,12,18,Monthly,31-01-08 12:00
M33870,12,18,Monthly,31-01-08 12:00
M33871,12,18,Monthly,31-01-08 12:00
M33872,12,18,Monthly,31-01-08 12:00
M33873,12,18,Monthly,31-01-08 12:00
M33874,12,18,Monthly,31-01-08 12:00
M33875,12,18,Monthly,28-02-10 12:00
M33876,12,18,Monthly,28-02-10 12:00
M33877,12,18,Monthly,31-01-08 12:00
M33878,12,18,Monthly,31-01-08 12:00
M33879,12,18,Monthly,31-01-08 12:00
M33880,12,18,Monthly,31-01-08 12:00
M33881,12,18,Monthly,31-01-08 12:00
M33882,12,18,Monthly,31-01-08 12:00
M33883,12,18,Monthly,31-01-08 12:00
M33884,12,18,Monthly,31-01-08 12:00
M33885,12,18,Monthly,31-01-08 12:00
M33886,12,18,Monthly,31-01-08 12:00
M33887,12,18,Monthly,31-01-08 12:00
M33888,12,18,Monthly,31-01-08 12:00
M33889,12,18,Monthly,31-01-08 12:00
M33890,12,18,Monthly,31-01-08 12:00
M33891,12,18,Monthly,31-01-08 12:00
M33892,12,18,Monthly,31-01-08 12:00
M33893,12,18,Monthly,31-01-08 12:00
M33894,12,18,Monthly,31-01-08 12:00
M33895,12,18,Monthly,31-01-08 12:00
M33896,12,18,Monthly,31-01-08 12:00
M33897,12,18,Monthly,31-01-08 12:00
M33898,12,18,Monthly,31-01-08 12:00
M33899,12,18,Monthly,31-01-08 12:00
M33900,12,18,Monthly,31-01-08 12:00
M33901,12,18,Monthly,31-01-08 12:00
M33902,12,18,Monthly,31-01-08 12:00
M33903,12,18,Monthly,31-01-03 12:00
M33904,12,18,Monthly,31-01-03 12:00
M33905,12,18,Monthly,31-01-03 12:00
M33906,12,18,Monthly,31-01-03 12:00
M33907,12,18,Monthly,31-01-03 12:00
M33908,12,18,Monthly,31-01-03 12:00
M33909,12,18,Monthly,31-01-03 12:00
M33910,12,18,Monthly,31-01-01 12:00
M33911,12,18,Monthly,31-01-01 12:00
M33912,12,18,Monthly,31-01-01 12:00
M33913,12,18,Monthly,31-01-01 12:00
M33914,12,18,Monthly,31-01-01 12:00
M33915,12,18,Monthly,31-01-01 12:00
M33916,12,18,Monthly,31-01-01 12:00
M33917,12,18,Monthly,31-01-01 12:00
M33918,12,18,Monthly,31-01-01 12:00
M33919,12,18,Monthly,31-01-01 12:00
M33920,12,18,Monthly,31-01-01 12:00
M33921,12,18,Monthly,31-01-01 12:00
M33922,12,18,Monthly,31-01-01 12:00
M33923,12,18,Monthly,31-01-01 12:00
M33924,12,18,Monthly,31-01-01 12:00
M33925,12,18,Monthly,31-01-01 12:00
M33926,12,18,Monthly,31-01-01 12:00
M33927,12,18,Monthly,31-01-01 12:00
M33928,12,18,Monthly,31-01-01 12:00
M33929,12,18,Monthly,31-01-01 12:00
M33930,12,18,Monthly,31-01-01 12:00
M33931,12,18,Monthly,31-01-01 12:00
M33932,12,18,Monthly,31-01-01 12:00
M33933,12,18,Monthly,31-01-01 12:00
M33934,12,18,Monthly,31-01-01 12:00
M33935,12,18,Monthly,31-01-01 12:00
M33936,12,18,Monthly,31-01-01 12:00
M33937,12,18,Monthly,31-01-01 12:00
M33938,12,18,Monthly,31-01-01 12:00
M33939,12,18,Monthly,31-01-01 12:00
M33940,12,18,Monthly,31-01-01 12:00
M33941,12,18,Monthly,31-01-04 12:00
M33942,12,18,Monthly,31-01-03 12:00
M33943,12,18,Monthly,31-01-03 12:00
M33944,12,18,Monthly,31-01-03 12:00
M33945,12,18,Monthly,31-01-04 12:00
M33946,12,18,Monthly,31-01-01 12:00
M33947,12,18,Monthly,31-01-01 12:00
M33948,12,18,Monthly,31-01-03 12:00
M33949,12,18,Monthly,31-01-03 12:00
M33950,12,18,Monthly,31-01-03 12:00
M33951,12,18,Monthly,31-01-03 12:00
M33952,12,18,Monthly,31-01-01 12:00
M33953,12,18,Monthly,31-01-03 12:00
M33954,12,18,Monthly,31-01-03 12:00
M33955,12,18,Monthly,31-01-01 12:00
M33956,12,18,Monthly,31-01-01 12:00
M33957,12,18,Monthly,31-01-03 12:00
M33958,12,18,Monthly,31-01-94 12:00
M33959,12,18,Monthly,31-01-06 12:00
M33960,12,18,Monthly,31-01-06 12:00
M33961,12,18,Monthly,31-01-06 12:00
M33962,12,18,Monthly,31-01-03 12:00
M33963,12,18,Monthly,31-01-03 12:00
M33964,12,18,Monthly,31-01-03 12:00
M33965,12,18,Monthly,31-01-06 12:00
M33966,12,18,Monthly,31-01-03 12:00
M33967,12,18,Monthly,31-01-01 12:00
M33968,12,18,Monthly,31-01-06 12:00
M33969,12,18,Monthly,31-01-03 12:00
M33970,12,18,Monthly,31-01-03 12:00
M33971,12,18,Monthly,31-01-06 12:00
M33972,12,18,Monthly,31-01-03 12:00
M33973,12,18,Monthly,31-01-06 12:00
M33974,12,18,Monthly,31-01-03 12:00
M33975,12,18,Monthly,31-03-10 12:00
M33976,12,18,Monthly,31-01-03 12:00
M33977,12,18,Monthly,31-01-03 12:00
M33978,12,18,Monthly,31-01-03 12:00
M33979,12,18,Monthly,31-01-03 12:00
M33980,12,18,Monthly,31-01-06 12:00
M33981,12,18,Monthly,31-01-03 12:00
M33982,12,18,Monthly,31-01-03 12:00
M33983,12,18,Monthly,31-01-03 12:00
M33984,12,18,Monthly,31-01-03 12:00
M33985,12,18,Monthly,31-01-06 12:00
M33986,12,18,Monthly,31-01-03 12:00
M33987,12,18,Monthly,31-01-08 12:00
M33988,12,18,Monthly,31-01-08 12:00
M33989,12,18,Monthly,31-01-08 12:00
M33990,12,18,Monthly,31-01-01 12:00
M33991,12,18,Monthly,31-01-08 12:00
M33992,12,18,Monthly,31-01-01 12:00
M33993,12,18,Monthly,31-01-03 12:00
M33994,12,18,Monthly,31-01-01 12:00
M33995,12,18,Monthly,31-01-04 12:00
M33996,12,18,Monthly,31-01-08 12:00
M33997,12,18,Monthly,31-01-08 12:00
M33998,12,18,Monthly,31-01-08 12:00
M33999,12,18,Monthly,31-01-08 12:00
M34000,12,18,Monthly,31-01-08 12:00
M34001,12,18,Monthly,31-01-06 12:00
M34002,12,18,Monthly,31-01-01 12:00
M34003,12,18,Monthly,31-01-03 12:00
M34004,12,18,Monthly,31-01-01 12:00
M34005,12,18,Monthly,31-01-01 12:00
M34006,12,18,Monthly,31-01-01 12:00
M34007,12,18,Monthly,31-01-08 12:00
M34008,12,18,Monthly,31-01-01 12:00
M34009,12,18,Monthly,31-01-01 12:00
M34010,12,18,Monthly,31-01-01 12:00
M34011,12,18,Monthly,31-01-03 12:00
M34012,12,18,Monthly,31-01-01 12:00
M34013,12,18,Monthly,31-01-08 12:00
M34014,12,18,Monthly,31-01-08 12:00
M34015,12,18,Monthly,31-01-01 12:00
M34016,12,18,Monthly,31-01-01 12:00
M34017,12,18,Monthly,31-12-07 12:00
M34018,12,18,Monthly,31-01-01 12:00
M34019,12,18,Monthly,29-02-08 12:00
M34020,12,18,Monthly,31-01-06 12:00
M34021,12,18,Monthly,31-01-08 12:00
M34022,12,18,Monthly,31-01-08 12:00
M34023,12,18,Monthly,31-01-02 12:00
M34024,12,18,Monthly,31-01-03 12:00
M34025,12,18,Monthly,31-03-10 12:00
M34026,12,18,Monthly,31-01-03 12:00
M34027,12,18,Monthly,31-01-08 12:00
M34028,12,18,Monthly,31-01-06 12:00
M34029,12,18,Monthly,31-01-08 12:00
M34030,12,18,Monthly,31-01-08 12:00
M34031,12,18,Monthly,31-01-03 12:00
M34032,12,18,Monthly,31-01-08 12:00
M34033,12,18,Monthly,31-01-01 12:00
M34034,12,18,Monthly,31-01-08 12:00
M34035,12,18,Monthly,31-01-01 12:00
M34036,12,18,Monthly,31-01-04 12:00
M34037,12,18,Monthly,31-01-03 12:00
M34038,12,18,Monthly,31-01-03 12:00
M34039,12,18,Monthly,31-01-06 12:00
M34040,12,18,Monthly,31-01-01 12:00
M34041,12,18,Monthly,31-01-01 12:00
M34042,12,18,Monthly,29-02-04 12:00
M34043,12,18,Monthly,31-01-08 12:00
M34044,12,18,Monthly,29-02-08 12:00
M34045,12,18,Monthly,31-01-08 12:00
M34046,12,18,Monthly,31-01-08 12:00
M34047,12,18,Monthly,31-01-08 12:00
M34048,12,18,Monthly,31-01-08 12:00
M34049,12,18,Monthly,31-01-08 12:00
M34050,12,18,Monthly,31-01-08 12:00
M34051,12,18,Monthly,31-01-08 12:00
M34052,12,18,Monthly,31-01-08 12:00
M34053,12,18,Monthly,31-01-08 12:00
M34054,12,18,Monthly,31-01-08 12:00
M34055,12,18,Monthly,31-01-08 12:00
M34056,12,18,Monthly,31-01-08 12:00
M34057,12,18,Monthly,31-01-08 12:00
M34058,12,18,Monthly,31-01-08 12:00
M34059,12,18,Monthly,31-01-08 12:00
M34060,12,18,Monthly,31-01-08 12:00
M34061,12,18,Monthly,31-01-08 12:00
M34062,12,18,Monthly,31-01-08 12:00
M34063,12,18,Monthly,31-01-08 12:00
M34064,12,18,Monthly,31-01-08 12:00
M34065,12,18,Monthly,31-01-08 12:00
M34066,12,18,Monthly,31-01-08 12:00
M34067,12,18,Monthly,31-01-08 12:00
M34068,12,18,Monthly,31-01-08 12:00
M34069,12,18,Monthly,31-01-08 12:00
M34070,12,18,Monthly,31-01-08 12:00
M34071,12,18,Monthly,31-01-08 12:00
M34072,12,18,Monthly,31-01-08 12:00
M34073,12,18,Monthly,31-01-08 12:00
M34074,12,18,Monthly,31-01-08 12:00
M34075,12,18,Monthly,31-01-08 12:00
M34076,12,18,Monthly,31-01-08 12:00
M34077,12,18,Monthly,31-01-08 12:00
M34078,12,18,Monthly,31-01-08 12:00
M34079,12,18,Monthly,31-01-08 12:00
M34080,12,18,Monthly,31-01-08 12:00
M34081,12,18,Monthly,31-01-08 12:00
M34082,12,18,Monthly,31-01-08 12:00
M34083,12,18,Monthly,31-01-08 12:00
M34084,12,18,Monthly,31-01-08 12:00
M34085,12,18,Monthly,28-02-10 12:00
M34086,12,18,Monthly,31-01-08 12:00
M34087,12,18,Monthly,31-01-08 12:00
M34088,12,18,Monthly,31-03-08 12:00
M34089,12,18,Monthly,31-01-08 12:00
M34090,12,18,Monthly,31-01-08 12:00
M34091,12,18,Monthly,31-01-08 12:00
M34092,12,18,Monthly,31-01-08 12:00
M34093,12,18,Monthly,31-01-08 12:00
M34094,12,18,Monthly,30-06-08 12:00
M34095,12,18,Monthly,31-01-08 12:00
M34096,12,18,Monthly,31-01-08 12:00
M34097,12,18,Monthly,31-01-08 12:00
M34098,12,18,Monthly,31-01-08 12:00
M34099,12,18,Monthly,31-01-08 12:00
M34100,12,18,Monthly,31-01-08 12:00
M34101,12,18,Monthly,31-01-08 12:00
M34102,12,18,Monthly,31-01-08 12:00
M34103,12,18,Monthly,31-01-08 12:00
M34104,12,18,Monthly,31-01-08 12:00
M34105,12,18,Monthly,31-01-08 12:00
M34106,12,18,Monthly,31-01-08 12:00
M34107,12,18,Monthly,31-01-08 12:00
M34108,12,18,Monthly,31-01-08 12:00
M34109,12,18,Monthly,31-01-08 12:00
M34110,12,18,Monthly,28-02-10 12:00
M34111,12,18,Monthly,31-01-08 12:00
M34112,12,18,Monthly,31-01-08 12:00
M34113,12,18,Monthly,31-01-08 12:00
M34114,12,18,Monthly,31-01-08 12:00
M34115,12,18,Monthly,31-01-08 12:00
M34116,12,18,Monthly,31-01-08 12:00
M34117,12,18,Monthly,31-01-08 12:00
M34118,12,18,Monthly,31-01-08 12:00
M34119,12,18,Monthly,31-01-08 12:00
M34120,12,18,Monthly,31-01-08 12:00
M34121,12,18,Monthly,31-01-08 12:00
M34122,12,18,Monthly,31-01-08 12:00
M34123,12,18,Monthly,31-01-08 12:00
M34124,12,18,Monthly,31-01-08 12:00
M34125,12,18,Monthly,31-01-08 12:00
M34126,12,18,Monthly,31-01-08 12:00
M34127,12,18,Monthly,31-01-08 12:00
M34128,12,18,Monthly,31-01-08 12:00
M34129,12,18,Monthly,31-01-08 12:00
M34130,12,18,Monthly,31-01-08 12:00
M34131,12,18,Monthly,31-01-08 12:00
M34132,12,18,Monthly,31-01-08 12:00
M34133,12,18,Monthly,31-01-08 12:00
M34134,12,18,Monthly,31-01-08 12:00
M34135,12,18,Monthly,31-01-08 12:00
M34136,12,18,Monthly,31-01-08 12:00
M34137,12,18,Monthly,31-01-08 12:00
M34138,12,18,Monthly,31-01-08 12:00
M34139,12,18,Monthly,31-01-08 12:00
M34140,12,18,Monthly,31-05-10 12:00
M34141,12,18,Monthly,31-01-08 12:00
M34142,12,18,Monthly,31-01-08 12:00
M34143,12,18,Monthly,31-01-02 12:00
M34144,12,18,Monthly,31-01-08 12:00
M34145,12,18,Monthly,31-01-08 12:00
M34146,12,18,Monthly,31-01-08 12:00
M34147,12,18,Monthly,29-02-08 12:00
M34148,12,18,Monthly,31-01-08 12:00
M34149,12,18,Monthly,31-01-08 12:00
M34150,12,18,Monthly,31-01-08 12:00
M34151,12,18,Monthly,31-01-08 12:00
M34152,12,18,Monthly,31-01-08 12:00
M34153,12,18,Monthly,31-01-03 12:00
M34154,12,18,Monthly,31-01-08 12:00
M34155,12,18,Monthly,31-01-08 12:00
M34156,12,18,Monthly,31-05-09 12:00
M34157,12,18,Monthly,31-01-08 12:00
M34158,12,18,Monthly,31-01-01 12:00
M34159,12,18,Monthly,31-01-08 12:00
M34160,12,18,Monthly,31-01-01 12:00
M34161,12,18,Monthly,31-01-03 12:00
M34162,12,18,Monthly,31-01-03 12:00
M34163,12,18,Monthly,31-01-01 12:00
M34164,12,18,Monthly,31-01-03 12:00
M34165,12,18,Monthly,31-01-01 12:00
M34166,12,18,Monthly,31-01-01 12:00
M34167,12,18,Monthly,31-01-01 12:00
M34168,12,18,Monthly,31-01-03 12:00
M34169,12,18,Monthly,31-01-03 12:00
M34170,12,18,Monthly,31-01-01 12:00
M34171,12,18,Monthly,31-01-01 12:00
M34172,12,18,Monthly,31-01-01 12:00
M34173,12,18,Monthly,31-01-01 12:00
M34174,12,18,Monthly,31-01-03 12:00
M34175,12,18,Monthly,31-01-03 12:00
M34176,12,18,Monthly,31-01-01 12:00
M34177,12,18,Monthly,31-01-01 12:00
M34178,12,18,Monthly,31-01-03 12:00
M34179,12,18,Monthly,31-01-03 12:00
M34180,12,18,Monthly,31-01-01 12:00
M34181,12,18,Monthly,31-01-01 12:00
M34182,12,18,Monthly,31-01-03 12:00
M34183,12,18,Monthly,31-01-01 12:00
M34184,12,18,Monthly,31-01-01 12:00
M34185,12,18,Monthly,31-01-03 12:00
M34186,12,18,Monthly,31-01-01 12:00
M34187,12,18,Monthly,31-01-01 12:00
M34188,12,18,Monthly,31-01-03 12:00
M34189,12,18,Monthly,31-01-01 12:00
M34190,12,18,Monthly,31-01-01 12:00
M34191,12,18,Monthly,31-01-01 12:00
M34192,12,18,Monthly,31-01-04 12:00
M34193,12,18,Monthly,31-01-01 12:00
M34194,12,18,Monthly,31-01-03 12:00
M34195,12,18,Monthly,31-01-01 12:00
M34196,12,18,Monthly,31-01-03 12:00
M34197,12,18,Monthly,31-01-01 12:00
M34198,12,18,Monthly,31-01-06 12:00
M34199,12,18,Monthly,31-01-06 12:00
M34200,12,18,Monthly,31-01-07 12:00
M34201,12,18,Monthly,31-01-01 12:00
M34202,12,18,Monthly,31-01-03 12:00
M34203,12,18,Monthly,31-01-03 12:00
M34204,12,18,Monthly,31-01-03 12:00
M34205,12,18,Monthly,31-03-03 12:00
M34206,12,18,Monthly,31-01-01 12:00
M34207,12,18,Monthly,31-01-03 12:00
M34208,12,18,Monthly,31-01-03 12:00
M34209,12,18,Monthly,31-01-01 12:00
M34210,12,18,Monthly,31-01-03 12:00
M34211,12,18,Monthly,31-01-01 12:00
M34212,12,18,Monthly,31-01-03 12:00
M34213,12,18,Monthly,31-01-03 12:00
M34214,12,18,Monthly,31-03-06 12:00
M34215,12,18,Monthly,31-01-03 12:00
M34216,12,18,Monthly,31-01-06 12:00
M34217,12,18,Monthly,31-01-03 12:00
M34218,12,18,Monthly,31-01-03 12:00
M34219,12,18,Monthly,31-01-04 12:00
M34220,12,18,Monthly,31-01-02 12:00
M34221,12,18,Monthly,31-01-03 12:00
M34222,12,18,Monthly,31-01-06 12:00
M34223,12,18,Monthly,31-01-06 12:00
M34224,12,18,Monthly,31-01-01 12:00
M34225,12,18,Monthly,31-01-01 12:00
M34226,12,18,Monthly,31-01-06 12:00
M34227,12,18,Monthly,31-01-03 12:00
M34228,12,18,Monthly,31-01-01 12:00
M34229,12,18,Monthly,31-01-01 12:00
M34230,12,18,Monthly,31-01-03 12:00
M34231,12,18,Monthly,31-01-03 12:00
M34232,12,18,Monthly,31-01-01 12:00
M34233,12,18,Monthly,31-01-01 12:00
M34234,12,18,Monthly,31-01-03 12:00
M34235,12,18,Monthly,31-01-01 12:00
M34236,12,18,Monthly,31-01-01 12:00
M34237,12,18,Monthly,31-01-03 12:00
M34238,12,18,Monthly,31-01-01 12:00
M34239,12,18,Monthly,31-01-01 12:00
M34240,12,18,Monthly,31-01-01 12:00
M34241,12,18,Monthly,31-01-03 12:00
M34242,12,18,Monthly,31-01-01 12:00
M34243,12,18,Monthly,31-01-06 12:00
M34244,12,18,Monthly,31-01-01 12:00
M34245,12,18,Monthly,31-01-06 12:00
M34246,12,18,Monthly,31-01-06 12:00
M34247,12,18,Monthly,31-01-06 12:00
M34248,12,18,Monthly,31-01-03 12:00
M34249,12,18,Monthly,31-01-01 12:00
M34250,12,18,Monthly,31-01-03 12:00
M34251,12,18,Monthly,31-01-03 12:00
M34252,12,18,Monthly,31-01-01 12:00
M34253,12,18,Monthly,31-01-06 12:00
M34254,12,18,Monthly,31-01-03 12:00
M34255,12,18,Monthly,31-01-02 12:00
M34256,12,18,Monthly,31-01-03 12:00
M34257,12,18,Monthly,31-01-03 12:00
M34258,12,18,Monthly,31-01-03 12:00
M34259,12,18,Monthly,31-01-01 12:00
M34260,12,18,Monthly,31-01-01 12:00
M34261,12,18,Monthly,31-01-01 12:00
M34262,12,18,Monthly,31-01-01 12:00
M34263,12,18,Monthly,30-04-10 12:00
M34264,12,18,Monthly,31-01-01 12:00
M34265,12,18,Monthly,31-01-01 12:00
M34266,12,18,Monthly,31-01-01 12:00
M34267,12,18,Monthly,31-01-01 12:00
M34268,12,18,Monthly,31-01-08 12:00
M34269,12,18,Monthly,31-01-01 12:00
M34270,12,18,Monthly,31-01-01 12:00
M34271,12,18,Monthly,31-01-03 12:00
M34272,12,18,Monthly,31-01-01 12:00
M34273,12,18,Monthly,31-01-03 12:00
M34274,12,18,Monthly,31-01-01 12:00
M34275,12,18,Monthly,31-01-03 12:00
M34276,12,18,Monthly,31-01-01 12:00
M34277,12,18,Monthly,31-12-08 12:00
M34278,12,18,Monthly,31-01-01 12:00
M34279,12,18,Monthly,31-01-01 12:00
M34280,12,18,Monthly,31-01-06 12:00
M34281,12,18,Monthly,31-01-03 12:00
M34282,12,18,Monthly,31-01-06 12:00
M34283,12,18,Monthly,31-01-06 12:00
M34284,12,18,Monthly,31-01-03 12:00
M34285,12,18,Monthly,31-01-01 12:00
M34286,12,18,Monthly,31-01-03 12:00
M34287,12,18,Monthly,31-01-06 12:00
M34288,12,18,Monthly,31-01-03 12:00
M34289,12,18,Monthly,31-01-03 12:00
M34290,12,18,Monthly,31-01-01 12:00
M34291,12,18,Monthly,31-01-06 12:00
M34292,12,18,Monthly,31-01-03 12:00
M34293,12,18,Monthly,31-01-03 12:00
M34294,12,18,Monthly,31-01-03 12:00
M34295,12,18,Monthly,31-01-01 12:00
M34296,12,18,Monthly,31-01-03 12:00
M34297,12,18,Monthly,31-01-06 12:00
M34298,12,18,Monthly,31-01-03 12:00
M34299,12,18,Monthly,31-01-01 12:00
M34300,12,18,Monthly,31-01-03 12:00
M34301,12,18,Monthly,31-01-03 12:00
M34302,12,18,Monthly,31-01-06 12:00
M34303,12,18,Monthly,31-01-03 12:00
M34304,12,18,Monthly,31-01-06 12:00
M34305,12,18,Monthly,31-01-01 12:00
M34306,12,18,Monthly,31-01-03 12:00
M34307,12,18,Monthly,31-01-03 12:00
M34308,12,18,Monthly,31-01-01 12:00
M34309,12,18,Monthly,31-01-06 12:00
M34310,12,18,Monthly,31-01-04 12:00
M34311,12,18,Monthly,31-01-03 12:00
M34312,12,18,Monthly,31-01-03 12:00
M34313,12,18,Monthly,31-01-03 12:00
M34314,12,18,Monthly,31-01-03 12:00
M34315,12,18,Monthly,31-01-03 12:00
M34316,12,18,Monthly,31-01-06 12:00
M34317,12,18,Monthly,31-01-03 12:00
M34318,12,18,Monthly,31-01-03 12:00
M34319,12,18,Monthly,31-01-01 12:00
M34320,12,18,Monthly,31-01-03 12:00
M34321,12,18,Monthly,31-01-03 12:00
M34322,12,18,Monthly,31-01-01 12:00
M34323,12,18,Monthly,30-06-04 12:00
M34324,12,18,Monthly,31-01-04 12:00
M34325,12,18,Monthly,31-01-01 12:00
M34326,12,18,Monthly,31-01-03 12:00
M34327,12,18,Monthly,31-01-03 12:00
M34328,12,18,Monthly,31-01-01 12:00
M34329,12,18,Monthly,31-01-03 12:00
M34330,12,18,Monthly,31-01-04 12:00
M34331,12,18,Monthly,31-01-03 12:00
M34332,12,18,Monthly,31-01-03 12:00
M34333,12,18,Monthly,31-01-01 12:00
M34334,12,18,Monthly,31-01-03 12:00
M34335,12,18,Monthly,31-01-06 12:00
M34336,12,18,Monthly,31-01-01 12:00
M34337,12,18,Monthly,31-01-06 12:00
M34338,12,18,Monthly,31-01-01 12:00
M34339,12,18,Monthly,31-01-01 12:00
M34340,12,18,Monthly,31-01-01 12:00
M34341,12,18,Monthly,31-01-01 12:00
M34342,12,18,Monthly,31-01-01 12:00
M34343,12,18,Monthly,31-01-01 12:00
M34344,12,18,Monthly,31-01-01 12:00
M34345,12,18,Monthly,31-01-01 12:00
M34346,12,18,Monthly,31-01-01 12:00
M34347,12,18,Monthly,31-01-01 12:00
M34348,12,18,Monthly,31-01-01 12:00
M34349,12,18,Monthly,31-01-01 12:00
M34350,12,18,Monthly,31-01-01 12:00
M34351,12,18,Monthly,31-01-01 12:00
M34352,12,18,Monthly,31-01-01 12:00
M34353,12,18,Monthly,31-01-01 12:00
M34354,12,18,Monthly,31-01-01 12:00
M34355,12,18,Monthly,31-01-01 12:00
M34356,12,18,Monthly,31-01-01 12:00
M34357,12,18,Monthly,31-01-01 12:00
M34358,12,18,Monthly,31-01-09 12:00
M34359,12,18,Monthly,31-01-09 12:00
M34360,12,18,Monthly,31-01-01 12:00
M34361,12,18,Monthly,31-01-09 12:00
M34362,12,18,Monthly,31-01-01 12:00
M34363,12,18,Monthly,31-01-09 12:00
M34364,12,18,Monthly,31-01-01 12:00
M34365,12,18,Monthly,31-01-01 12:00
M34366,12,18,Monthly,31-01-09 12:00
M34367,12,18,Monthly,31-01-01 12:00
M34368,12,18,Monthly,31-01-01 12:00
M34369,12,18,Monthly,31-01-01 12:00
M34370,12,18,Monthly,31-01-01 12:00
M34371,12,18,Monthly,31-01-01 12:00
M34372,12,18,Monthly,31-01-01 12:00
M34373,12,18,Monthly,31-01-01 12:00
M34374,12,18,Monthly,31-01-01 12:00
M34375,12,18,Monthly,31-01-01 12:00
M34376,12,18,Monthly,31-01-01 12:00
M34377,12,18,Monthly,31-01-01 12:00
M34378,12,18,Monthly,31-01-01 12:00
M34379,12,18,Monthly,31-01-01 12:00
M34380,12,18,Monthly,31-01-01 12:00
M34381,12,18,Monthly,31-01-01 12:00
M34382,12,18,Monthly,31-01-01 12:00
M34383,12,18,Monthly,31-01-01 12:00
M34384,12,18,Monthly,31-01-01 12:00
M34385,12,18,Monthly,31-01-01 12:00
M34386,12,18,Monthly,31-01-01 12:00
M34387,12,18,Monthly,31-01-01 12:00
M34388,12,18,Monthly,31-01-01 12:00
M34389,12,18,Monthly,31-01-01 12:00
M34390,12,18,Monthly,31-01-01 12:00
M34391,12,18,Monthly,31-01-01 12:00
M34392,12,18,Monthly,31-01-01 12:00
M34393,12,18,Monthly,31-01-94 12:00
M34394,12,18,Monthly,31-01-01 12:00
M34395,12,18,Monthly,31-01-01 12:00
M34396,12,18,Monthly,31-01-01 12:00
M34397,12,18,Monthly,31-01-01 12:00
M34398,12,18,Monthly,31-01-01 12:00
M34399,12,18,Monthly,31-01-01 12:00
M34400,12,18,Monthly,31-01-01 12:00
M34401,12,18,Monthly,31-01-01 12:00
M34402,12,18,Monthly,31-01-01 12:00
M34403,12,18,Monthly,31-01-01 12:00
M34404,12,18,Monthly,31-01-01 12:00
M34405,12,18,Monthly,31-01-01 12:00
M34406,12,18,Monthly,31-01-01 12:00
M34407,12,18,Monthly,31-10-08 12:00
M34408,12,18,Monthly,31-07-09 12:00
M34409,12,18,Monthly,30-04-06 12:00
M34410,12,18,Monthly,31-01-01 12:00
M34411,12,18,Monthly,31-01-06 12:00
M34412,12,18,Monthly,31-01-03 12:00
M34413,12,18,Monthly,31-01-01 12:00
M34414,12,18,Monthly,31-01-02 12:00
M34415,12,18,Monthly,31-01-03 12:00
M34416,12,18,Monthly,31-01-06 12:00
M34417,12,18,Monthly,31-01-01 12:00
M34418,12,18,Monthly,31-01-06 12:00
M34419,12,18,Monthly,31-01-06 12:00
M34420,12,18,Monthly,31-01-03 12:00
M34421,12,18,Monthly,31-01-01 12:00
M34422,12,18,Monthly,31-01-03 12:00
M34423,12,18,Monthly,31-01-01 12:00
M34424,12,18,Monthly,31-01-01 12:00
M34425,12,18,Monthly,31-01-01 12:00
M34426,12,18,Monthly,31-01-01 12:00
M34427,12,18,Monthly,31-01-01 12:00
M34428,12,18,Monthly,31-01-01 12:00
M34429,12,18,Monthly,31-01-01 12:00
M34430,12,18,Monthly,31-01-01 12:00
M34431,12,18,Monthly,31-01-01 12:00
M34432,12,18,Monthly,31-01-01 12:00
M34433,12,18,Monthly,31-01-01 12:00
M34434,12,18,Monthly,31-01-01 12:00
M34435,12,18,Monthly,31-01-01 12:00
